,gene_name,ribosomal_subunit
ENSG00000105447,GRWD1,False
ENSG00000105467,SYNGR4,False
ENSG00000105472,CLEC11A,False
ENSG00000105479,CCDC114,False
ENSG00000105483,CARD8,False
ENSG00000105486,LIG1,False
ENSG00000105492,SIGLEC6,False
ENSG00000105497,ZNF175,False
ENSG00000105499,PLA2G4C,False
ENSG00000105501,SIGLEC5,False
ENSG00000105507,CABP5,False
ENSG00000105509,HAS1,False
ENSG00000105514,RAB3D,False
ENSG00000105516,DBP,False
ENSG00000105518,TMEM205,False
ENSG00000105519,CAPS,False
ENSG00000105520,LPPR2,False
ENSG00000105523,FAM83E,False
ENSG00000105538,RASIP1,False
ENSG00000105549,THEG,False
ENSG00000105550,FGF21,False
ENSG00000105552,BCAT2,False
ENSG00000105556,MIER2,False
ENSG00000105559,PLEKHA4,False
ENSG00000105568,PPP2R1A,False
ENSG00000105576,TNPO2,False
ENSG00000105583,WDR83OS,False
ENSG00000105605,CACNG7,False
ENSG00000105607,GCDH,False
ENSG00000105609,LILRB5,False
ENSG00000105610,KLF1,False
ENSG00000105612,DNASE2,False
ENSG00000105613,MAST1,False
ENSG00000105617,LENG1,False
ENSG00000105618,PRPF31,False
ENSG00000105619,TFPT,False
ENSG00000105639,JAK3,False
ENSG00000105640,RPL18A,True
ENSG00000105641,SLC5A5,False
ENSG00000105642,KCNN1,False
ENSG00000105643,ARRDC2,False
ENSG00000105647,PIK3R2,False
ENSG00000105649,RAB3A,False
ENSG00000105650,PDE4C,False
ENSG00000105655,ISYNA1,False
ENSG00000105656,ELL,False
ENSG00000105662,CRTC1,False
ENSG00000105664,COMP,False
ENSG00000105668,UPK1A,False
ENSG00000105669,COPE,False
ENSG00000105671,DDX49,False
ENSG00000105672,ETV2,False
ENSG00000105676,ARMC6,False
ENSG00000105677,TMEM147,False
ENSG00000105679,GAPDHS,False
ENSG00000105695,MAG,False
ENSG00000105696,TMEM59L,False
ENSG00000105697,HAMP,False
ENSG00000105698,USF2,False
ENSG00000105699,LSR,False
ENSG00000105700,KXD1,False
ENSG00000105701,FKBP8,False
ENSG00000105705,SUGP1,False
ENSG00000105707,HPN,False
ENSG00000105708,ZNF14,False
ENSG00000105711,SCN1B,False
ENSG00000105717,PBX4,False
ENSG00000105722,ERF,False
ENSG00000105723,GSK3A,False
ENSG00000105726,ATP13A1,False
ENSG00000105732,ZNF574,False
ENSG00000105737,GRIK5,False
ENSG00000105738,SIPA1L3,False
ENSG00000105750,ZNF85,False
ENSG00000105755,ETHE1,False
ENSG00000105767,CADM4,False
ENSG00000105771,SMG9,False
ENSG00000105778,AVL9,False
ENSG00000105784,RUNDC3B,False
ENSG00000105792,CFAP69,False
ENSG00000105793,GTPBP10,False
ENSG00000105808,RASA4,False
ENSG00000105810,CDK6,False
ENSG00000105819,PMPCB,False
ENSG00000105821,DNAJC2,False
ENSG00000105825,TFPI2,False
ENSG00000105829,BET1,False
ENSG00000105835,NAMPT,False
ENSG00000105849,TWISTNB,False
ENSG00000105851,PIK3CG,False
ENSG00000105852,PON3,False
ENSG00000105854,PON2,False
ENSG00000105855,ITGB8,False
ENSG00000105856,HBP1,False
ENSG00000105865,DUS4L,False
ENSG00000105866,SP4,False
ENSG00000105875,WDR91,False
ENSG00000105877,DNAH11,False
ENSG00000105879,CBLL1,False
ENSG00000105880,DLX5,False
ENSG00000105887,MTPN,False
ENSG00000105889,STEAP1B,False
ENSG00000105894,PTN,False
ENSG00000105926,MPP6,False
ENSG00000105928,DFNA5,False
ENSG00000105929,ATP6V0A4,False
ENSG00000105939,ZC3HAV1,False
ENSG00000105948,TTC26,False
ENSG00000105953,OGDH,False
ENSG00000105963,ADAP1,False
ENSG00000105967,TFEC,False
ENSG00000105968,H2AFV,False
ENSG00000105971,CAV2,False
ENSG00000105974,CAV1,False
ENSG00000105976,MET,False
ENSG00000105982,RNF32,False
ENSG00000105983,LMBR1,False
ENSG00000105989,WNT2,False
ENSG00000105991,HOXA1,False
ENSG00000105993,DNAJB6,False
ENSG00000105996,HOXA2,False
ENSG00000105997,HOXA3,False
ENSG00000106003,LFNG,False
ENSG00000106004,HOXA5,False
ENSG00000106009,BRAT1,False
ENSG00000106012,IQCE,False
ENSG00000106013,ANKRD7,False
ENSG00000106018,VIPR2,False
ENSG00000106025,TSPAN12,False
ENSG00000106028,SSBP1,False
ENSG00000106031,HOXA13,False
ENSG00000106034,CPED1,False
ENSG00000106038,EVX1,False
ENSG00000106049,HIBADH,False
ENSG00000106052,TAX1BP1,False
ENSG00000106066,CPVL,False
ENSG00000106069,CHN2,False
ENSG00000106070,GRB10,False
ENSG00000106077,ABHD11,False
ENSG00000106078,COBL,False
ENSG00000106080,FKBP14,False
ENSG00000106086,PLEKHA8,False
ENSG00000106089,STX1A,False
ENSG00000106100,NOD1,False
ENSG00000106105,GARS,False
ENSG00000106123,EPHB6,False
ENSG00000106125,FAM188B,False
ENSG00000106128,GHRHR,False
ENSG00000106144,CASP2,False
ENSG00000106153,CHCHD2,False
ENSG00000106178,CCL24,False
ENSG00000106211,HSPB1,False
ENSG00000106236,NPTX2,False
ENSG00000106244,PDAP1,False
ENSG00000106246,PTCD1,False
ENSG00000106258,CYP3A5,False
ENSG00000106261,ZKSCAN1,False
ENSG00000106263,EIF3B,False
ENSG00000106266,SNX8,False
ENSG00000106268,NUDT1,False
ENSG00000106278,PTPRZ1,False
ENSG00000106290,TAF6,False
ENSG00000106299,WASL,False
ENSG00000106302,HYAL4,False
ENSG00000106304,SPAM1,False
ENSG00000106305,AIMP2,False
ENSG00000106327,TFR2,False
ENSG00000106328,FSCN3,False
ENSG00000106330,MOSPD3,False
ENSG00000106333,PCOLCE,False
ENSG00000106336,FBXO24,False
ENSG00000106341,PPP1R17,False
ENSG00000106344,RBM28,False
ENSG00000106346,USP42,False
ENSG00000106348,IMPDH1,False
ENSG00000106351,AGFG2,False
ENSG00000106355,LSM5,False
ENSG00000106366,SERPINE1,False
ENSG00000106367,AP1S1,False
ENSG00000106392,C1GALT1,False
ENSG00000106397,PLOD3,False
ENSG00000106399,RPA3,False
ENSG00000106400,ZNHIT1,False
ENSG00000106404,CLDN15,False
ENSG00000106415,GLCCI1,False
ENSG00000106443,PHF14,False
ENSG00000106459,NRF1,False
ENSG00000106460,TMEM106B,False
ENSG00000106462,EZH2,False
ENSG00000106477,CEP41,False
ENSG00000106479,ZNF862,False
ENSG00000106483,SFRP4,False
ENSG00000106484,MEST,False
ENSG00000106511,MEOX2,False
ENSG00000106524,ANKMY2,False
ENSG00000106526,ACTR3C,False
ENSG00000106536,POU6F2,False
ENSG00000106537,TSPAN13,False
ENSG00000106538,RARRES2,False
ENSG00000106541,AGR2,False
ENSG00000106546,AHR,False
ENSG00000106554,CHCHD3,False
ENSG00000106560,GIMAP2,False
ENSG00000106565,TMEM176B,False
ENSG00000106571,GLI3,False
ENSG00000106588,PSMA2,False
ENSG00000106591,MRPL32,True
ENSG00000106603,COA1,False
ENSG00000106605,BLVRA,False
ENSG00000106608,URGCP,False
ENSG00000106609,TMEM248,False
ENSG00000106615,RHEB,False
ENSG00000106617,PRKAG2,False
ENSG00000106624,AEBP1,False
ENSG00000106628,POLD2,False
ENSG00000106631,MYL7,False
ENSG00000106633,GCK,False
ENSG00000106635,BCL7B,False
ENSG00000106636,YKT6,False
ENSG00000106638,TBL2,False
ENSG00000106648,GALNTL5,False
ENSG00000106665,CLIP2,False
ENSG00000106682,EIF4H,False
ENSG00000106683,LIMK1,False
ENSG00000106686,SPATA6L,False
ENSG00000106688,SLC1A1,False
ENSG00000106689,LHX2,False
ENSG00000106692,FKTN,False
ENSG00000106701,FSD1L,False
ENSG00000106714,CNTNAP3,False
ENSG00000106723,SPIN1,False
ENSG00000106733,NMRK1,False
ENSG00000106771,TMEM245,False
ENSG00000106772,PRUNE2,False
ENSG00000106780,MEGF9,False
ENSG00000106785,TRIM14,False
ENSG00000106789,CORO2A,False
ENSG00000106799,TGFBR1,False
ENSG00000106803,SEC61B,False
ENSG00000106804,C5,False
ENSG00000106809,OGN,False
ENSG00000106819,ASPN,False
ENSG00000106823,ECM2,False
ENSG00000106829,TLE4,False
ENSG00000106852,LHX6,False
ENSG00000106853,PTGR1,False
ENSG00000106868,SUSD1,False
ENSG00000106927,AMBP,False
ENSG00000106948,AKNA,False
ENSG00000106952,TNFSF8,False
ENSG00000106976,DNM1,False
ENSG00000106991,ENG,False
ENSG00000106992,AK1,False
ENSG00000106993,CDC37L1,False
ENSG00000107014,RLN2,False
ENSG00000107018,RLN1,False
ENSG00000107020,PLGRKT,False
ENSG00000107021,TBC1D13,False
ENSG00000107036,RIC1,False
ENSG00000107077,KDM4C,False
ENSG00000107099,DOCK8,False
ENSG00000107104,KANK1,False
ENSG00000107105,ELAVL2,False
ENSG00000107130,NCS1,False
ENSG00000107140,TESK1,False
ENSG00000107147,KCNT1,False
ENSG00000107159,CA9,False
ENSG00000107164,FUBP3,False
ENSG00000107165,TYRP1,False
ENSG00000107175,CREB3,False
ENSG00000107185,RGP1,False
ENSG00000107186,MPDZ,False
ENSG00000107201,DDX58,False
ENSG00000107223,EDF1,False
ENSG00000107242,PIP5K1B,False
ENSG00000107249,GLIS3,False
ENSG00000107262,BAG1,False
ENSG00000107263,RAPGEF1,False
ENSG00000107281,NPDC1,False
ENSG00000107282,APBA1,False
ENSG00000107290,SETX,False
ENSG00000107295,SH3GL2,False
ENSG00000107317,PTGDS,False
ENSG00000107331,ABCA2,False
ENSG00000107338,SHB,False
ENSG00000107341,UBE2R2,False
ENSG00000107362,ABHD17B,False
ENSG00000107371,EXOSC3,False
ENSG00000107372,ZFAND5,False
ENSG00000107404,DVL1,False
ENSG00000107438,PDLIM1,False
ENSG00000107443,CCNJ,False
ENSG00000107485,GATA3,False
ENSG00000107518,ATRNL1,False
ENSG00000107521,HPS1,False
ENSG00000107537,PHYH,False
ENSG00000107551,RASSF4,False
ENSG00000107554,DNMBP,False
ENSG00000107560,RAB11FIP2,False
ENSG00000107562,CXCL12,False
ENSG00000107566,ERLIN1,False
ENSG00000107581,EIF3A,False
ENSG00000107593,PKD2L1,False
ENSG00000107611,CUBN,False
ENSG00000107614,TRDMT1,False
ENSG00000107625,DDX50,False
ENSG00000107643,MAPK8,False
ENSG00000107651,SEC23IP,False
ENSG00000107669,ATE1,False
ENSG00000107672,NSMCE4A,False
ENSG00000107679,PLEKHA1,False
ENSG00000107719,PALD1,False
ENSG00000107731,UNC5B,False
ENSG00000107736,CDH23,False
ENSG00000107738,C10orf54,False
ENSG00000107742,SPOCK2,False
ENSG00000107745,MICU1,False
ENSG00000107758,PPP3CB,False
ENSG00000107771,CCSER2,False
ENSG00000107779,BMPR1A,False
ENSG00000107789,MINPP1,False
ENSG00000107796,ACTA2,False
ENSG00000107798,LIPA,False
ENSG00000107815,C10orf2,False
ENSG00000107816,LZTS2,False
ENSG00000107819,SFXN3,False
ENSG00000107821,KAZALD1,False
ENSG00000107829,FBXW4,False
ENSG00000107833,NPM3,False
ENSG00000107854,TNKS2,False
ENSG00000107859,PITX3,False
ENSG00000107862,GBF1,False
ENSG00000107863,ARHGAP21,False
ENSG00000107864,CPEB3,False
ENSG00000107872,FBXL15,False
ENSG00000107874,CUEDC2,False
ENSG00000107882,SUFU,False
ENSG00000107890,ANKRD26,False
ENSG00000107897,ACBD5,False
ENSG00000107902,LHPP,False
ENSG00000107929,LARP4B,False
ENSG00000107937,GTPBP4,False
ENSG00000107938,EDRF1,False
ENSG00000107949,BCCIP,False
ENSG00000107951,MTPAP,False
ENSG00000107954,NEURL1,False
ENSG00000107957,SH3PXD2A,False
ENSG00000107959,PITRM1,False
ENSG00000107960,OBFC1,False
ENSG00000107968,MAP3K8,False
ENSG00000107984,DKK1,False
ENSG00000108001,EBF3,False
ENSG00000108010,GLRX3,False
ENSG00000108018,SORCS1,False
ENSG00000108021,FAM208B,False
ENSG00000108039,XPNPEP1,False
ENSG00000108055,SMC3,False
ENSG00000108061,SHOC2,False
ENSG00000108064,TFAM,False
ENSG00000108091,CCDC6,False
ENSG00000108094,CUL2,False
ENSG00000108100,CCNY,False
ENSG00000108106,UBE2S,False
ENSG00000108107,RPL28,True
ENSG00000108175,ZMIZ1,False
ENSG00000108176,DNAJC12,False
ENSG00000108179,PPIF,False
ENSG00000108187,PBLD,False
ENSG00000108219,TSPAN14,False
ENSG00000108231,LGI1,False
ENSG00000108239,TBC1D12,False
ENSG00000108242,CYP2C18,False
ENSG00000108244,KRT23,False
ENSG00000108256,NUFIP2,False
ENSG00000108262,GIT1,False
ENSG00000108298,RPL19,True
ENSG00000108306,FBXL20,False
ENSG00000108309,RUNDC3A,False
ENSG00000108312,UBTF,False
ENSG00000108342,CSF3,False
ENSG00000108344,PSMD3,False
ENSG00000108349,CASC3,False
ENSG00000108352,RAPGEFL1,False
ENSG00000108370,RGS9,False
ENSG00000108375,RNF43,False
ENSG00000108379,WNT3,False
ENSG00000108381,ASPA,False
ENSG00000108384,RAD51C,False
ENSG00000108387,SEPT4,False
ENSG00000108389,MTMR4,False
ENSG00000108395,TRIM37,False
ENSG00000108405,P2RX1,False
ENSG00000108406,DHX40,False
ENSG00000108423,TUBD1,False
ENSG00000108424,KPNB1,False
ENSG00000108433,GOSR2,False
ENSG00000108439,PNPO,False
ENSG00000108443,RPS6KB1,True
ENSG00000108448,TRIM16L,False
ENSG00000108465,CDK5RAP3,False
ENSG00000108468,CBX1,False
ENSG00000108469,RECQL5,False
ENSG00000108474,PIGL,False
ENSG00000108479,GALK1,False
ENSG00000108506,INTS2,False
ENSG00000108509,CAMTA2,False
ENSG00000108510,MED13,False
ENSG00000108511,HOXB6,False
ENSG00000108515,ENO3,False
ENSG00000108518,PFN1,False
ENSG00000108523,RNF167,False
ENSG00000108528,SLC25A11,False
ENSG00000108551,RASD1,False
ENSG00000108556,CHRNE,False
ENSG00000108557,RAI1,False
ENSG00000108559,NUP88,False
ENSG00000108561,C1QBP,False
ENSG00000108576,SLC6A4,False
ENSG00000108578,BLMH,False
ENSG00000108582,CPD,False
ENSG00000108587,GOSR1,False
ENSG00000108588,CCDC47,False
ENSG00000108590,MED31,False
ENSG00000108591,DRG2,False
ENSG00000108592,FTSJ3,False
ENSG00000108599,AKAP10,False
ENSG00000108602,ALDH3A1,False
ENSG00000108604,SMARCD2,False
ENSG00000108622,ICAM2,False
ENSG00000108639,SYNGR2,False
ENSG00000108641,B9D1,False
ENSG00000108651,UTP6,False
ENSG00000108654,DDX5,False
ENSG00000108666,C17orf75,False
ENSG00000108669,CYTH1,False
ENSG00000108671,PSMD11,False
ENSG00000108679,LGALS3BP,False
ENSG00000108684,ASIC2,False
ENSG00000108691,CCL2,False
ENSG00000108700,CCL8,False
ENSG00000108733,PEX12,False
ENSG00000108771,DHX58,False
ENSG00000108773,KAT2A,False
ENSG00000108774,RAB5C,False
ENSG00000108784,NAGLU,False
ENSG00000108786,HSD17B1,False
ENSG00000108788,MLX,False
ENSG00000108797,CNTNAP1,False
ENSG00000108798,ABI3,False
ENSG00000108799,EZH1,False
ENSG00000108819,PPP1R9B,False
ENSG00000108821,COL1A1,False
ENSG00000108823,SGCA,False
ENSG00000108825,PTGES3L-AARSD1,False
ENSG00000108826,MRPL27,True
ENSG00000108828,VAT1,False
ENSG00000108829,LRRC59,False
ENSG00000108830,RND2,False
ENSG00000108839,ALOX12,False
ENSG00000108840,HDAC5,False
ENSG00000108846,ABCC3,False
ENSG00000108848,LUC7L3,False
ENSG00000108852,MPP2,False
ENSG00000108854,SMURF2,False
ENSG00000108861,DUSP3,False
ENSG00000108878,CACNG1,False
ENSG00000108883,EFTUD2,False
ENSG00000108924,HLF,False
ENSG00000108946,PRKAR1A,False
ENSG00000108947,EFNB3,False
ENSG00000108950,FAM20A,False
ENSG00000108953,YWHAE,False
ENSG00000108960,MMD,False
ENSG00000108961,RANGRF,False
ENSG00000108963,DPH1,False
ENSG00000108984,MAP2K6,False
ENSG00000109016,DHRS7B,False
ENSG00000109046,WSB1,False
ENSG00000109061,MYH1,False
ENSG00000109062,SLC9A3R1,False
ENSG00000109063,MYH3,False
ENSG00000109065,NAT9,False
ENSG00000109066,TMEM104,False
ENSG00000109072,VTN,False
ENSG00000109079,TNFAIP1,False
ENSG00000109083,IFT20,False
ENSG00000109084,TMEM97,False
ENSG00000109089,CDR2L,False
ENSG00000109099,PMP22,False
ENSG00000109103,UNC119,False
ENSG00000109107,ALDOC,False
ENSG00000109111,SUPT6H,False
ENSG00000109113,RAB34,False
ENSG00000109118,PHF12,False
ENSG00000109132,PHOX2B,False
ENSG00000109133,TMEM33,False
ENSG00000109158,GABRA4,False
ENSG00000109171,SLAIN2,False
ENSG00000109180,OCIAD1,False
ENSG00000109181,UGT2B10,False
ENSG00000109182,CWH43,False
ENSG00000109184,DCUN1D4,False
ENSG00000109189,USP46,False
ENSG00000109193,SULT1E1,False
ENSG00000109205,ODAM,False
ENSG00000109220,CHIC2,False
ENSG00000109255,NMU,False
ENSG00000109265,KIAA1211,False
ENSG00000109270,LAMTOR3,False
ENSG00000109272,PF4V1,False
ENSG00000109320,NFKB1,False
ENSG00000109321,AREG,False
ENSG00000109323,MANBA,False
ENSG00000109332,UBE2D3,False
ENSG00000109339,MAPK10,False
ENSG00000109381,ELF2,False
ENSG00000109390,NDUFC1,False
ENSG00000109436,TBC1D9,False
ENSG00000109445,ZNF330,False
ENSG00000109452,INPP4B,False
ENSG00000109458,GAB1,False
ENSG00000109466,KLHL2,False
ENSG00000109471,IL2,False
ENSG00000109472,CPE,False
ENSG00000109475,RPL34,True
ENSG00000109501,WFS1,False
ENSG00000109511,ANXA10,False
ENSG00000109519,GRPEL1,False
ENSG00000109534,GAR1,False
ENSG00000109536,FRG1,False
ENSG00000109572,CLCN3,False
ENSG00000109576,AADAT,False
ENSG00000109586,GALNT7,False
ENSG00000109606,DHX15,False
ENSG00000109610,SOD3,False
ENSG00000109618,SEPSECS,False
ENSG00000109625,CPZ,False
ENSG00000109654,TRIM2,False
ENSG00000109667,SLC2A9,False
ENSG00000109670,FBXW7,False
ENSG00000109674,NEIL3,False
ENSG00000109680,TBC1D19,False
ENSG00000109684,CLNK,False
ENSG00000109685,WHSC1,False
ENSG00000109686,SH3D19,False
ENSG00000109689,STIM2,False
ENSG00000109705,NKX3-2,False
ENSG00000109736,MFSD10,False
ENSG00000109738,GLRB,False
ENSG00000109743,BST1,False
ENSG00000109756,RAPGEF2,False
ENSG00000109758,HGFAC,False
ENSG00000109762,SNX25,False
ENSG00000109771,LRP2BP,False
ENSG00000109775,UFSP2,False
ENSG00000109787,KLF3,False
ENSG00000109790,KLHL5,False
ENSG00000109794,FAM149A,False
ENSG00000109805,NCAPG,False
ENSG00000109814,UGDH,False
ENSG00000109819,PPARGC1A,False
ENSG00000109832,DDX25,False
ENSG00000109846,CRYAB,False
ENSG00000109854,HTATIP2,False
ENSG00000109861,CTSC,False
ENSG00000109881,CCDC34,False
ENSG00000109906,ZBTB16,False
ENSG00000109911,ELP4,False
ENSG00000109917,ZPR1,False
ENSG00000109919,MTCH2,False
ENSG00000109920,FNBP4,False
ENSG00000109927,TECTA,False
ENSG00000109929,SC5D,False
ENSG00000109943,CRTAM,False
ENSG00000109944,C11orf63,False
ENSG00000109956,B3GAT1,False
ENSG00000109971,HSPA8,False
ENSG00000109991,P2RX3,False
ENSG00000110002,VWA5A,False
ENSG00000110011,DNAJC4,False
ENSG00000110013,SIAE,False
ENSG00000110025,SNX15,False
ENSG00000110031,LPXN,False
ENSG00000110042,DTX4,False
ENSG00000110046,ATG2A,False
ENSG00000110047,EHD1,False
ENSG00000110048,OSBP,False
ENSG00000110057,UNC93B1,False
ENSG00000110060,PUS3,False
ENSG00000110063,DCPS,False
ENSG00000110066,SUV420H1,False
ENSG00000110074,FOXRED1,False
ENSG00000110075,PPP6R3,False
ENSG00000110076,NRXN2,False
ENSG00000110077,MS4A6A,False
ENSG00000110079,MS4A4A,False
ENSG00000110080,ST3GAL4,False
ENSG00000110090,CPT1A,False
ENSG00000110092,CCND1,False
ENSG00000110104,CCDC86,False
ENSG00000110107,PRPF19,False
ENSG00000110108,TMEM109,False
ENSG00000110148,CCKBR,False
ENSG00000110169,HPX,False
ENSG00000110171,TRIM3,False
ENSG00000110172,CHORDC1,False
ENSG00000110195,FOLR1,False
ENSG00000110200,ANAPC15,False
ENSG00000110203,FOLR3,False
ENSG00000110218,PANX1,False
ENSG00000110237,ARHGEF17,False
ENSG00000110243,APOA5,False
ENSG00000110244,APOA4,False
ENSG00000110245,APOC3,False
ENSG00000110274,CEP164,False
ENSG00000110315,RNF141,False
ENSG00000110318,KIAA1377,False
ENSG00000110321,EIF4G2,False
ENSG00000110324,IL10RA,False
ENSG00000110328,GALNT18,False
ENSG00000110330,BIRC2,False
ENSG00000110344,UBE4A,False
ENSG00000110367,DDX6,False
ENSG00000110375,UPK2,False
ENSG00000110395,CBL,False
ENSG00000110400,PVRL1,False
ENSG00000110422,HIPK3,False
ENSG00000110427,KIAA1549L,False
ENSG00000110429,FBXO3,False
ENSG00000110435,PDHX,False
ENSG00000110436,SLC1A2,False
ENSG00000110442,COMMD9,False
ENSG00000110446,SLC15A3,False
ENSG00000110448,CD5,False
ENSG00000110455,ACCS,False
ENSG00000110484,SCGB2A2,False
ENSG00000110492,MDK,False
ENSG00000110497,AMBRA1,False
ENSG00000110514,MADD,False
ENSG00000110536,PTPMT1,False
ENSG00000110583,NAA40,False
ENSG00000110619,CARS,False
ENSG00000110628,SLC22A18,False
ENSG00000110651,CD81,False
ENSG00000110660,SLC35F2,False
ENSG00000110665,C11orf21,False
ENSG00000110675,ELMOD1,False
ENSG00000110680,CALCA,False
ENSG00000110693,SOX6,False
ENSG00000110696,C11orf58,False
ENSG00000110697,PITPNM1,False
ENSG00000110700,RPS13,True
ENSG00000110711,AIP,False
ENSG00000110713,NUP98,False
ENSG00000110717,NDUFS8,False
ENSG00000110719,TCIRG1,False
ENSG00000110721,CHKA,False
ENSG00000110723,EXPH5,False
ENSG00000110756,HPS5,False
ENSG00000110768,GTF2H1,False
ENSG00000110777,POU2AF1,False
ENSG00000110786,PTPN5,False
ENSG00000110799,VWF,False
ENSG00000110801,PSMD9,False
ENSG00000110811,LEPREL2,False
ENSG00000110841,PPFIBP1,False
ENSG00000110844,PRPF40B,False
ENSG00000110848,CD69,False
ENSG00000110851,PRDM4,False
ENSG00000110852,CLEC2B,False
ENSG00000110871,COQ5,False
ENSG00000110876,SELPLG,False
ENSG00000110880,CORO1C,False
ENSG00000110881,ASIC1,False
ENSG00000110887,DAO,False
ENSG00000110888,CAPRIN2,False
ENSG00000110900,TSPAN11,False
ENSG00000110906,KCTD10,False
ENSG00000110911,SLC11A2,False
ENSG00000110917,MLEC,False
ENSG00000110921,MVK,False
ENSG00000110925,CSRNP2,False
ENSG00000110931,CAMKK2,False
ENSG00000110934,BIN2,False
ENSG00000110944,IL23A,False
ENSG00000110955,ATP5B,False
ENSG00000110958,PTGES3,False
ENSG00000110975,SYT10,False
ENSG00000110987,BCL7A,False
ENSG00000111011,RSRC2,False
ENSG00000111012,CYP27B1,False
ENSG00000111046,MYF6,False
ENSG00000111049,MYF5,False
ENSG00000111052,LIN7A,False
ENSG00000111057,KRT18,False
ENSG00000111058,ACSS3,False
ENSG00000111077,TENC1,False
ENSG00000111087,GLI1,False
ENSG00000111110,PPM1H,False
ENSG00000111142,METAP2,False
ENSG00000111144,LTA4H,False
ENSG00000111145,ELK3,False
ENSG00000111181,SLC6A12,False
ENSG00000111186,WNT5B,False
ENSG00000111196,MAGOHB,False
ENSG00000111199,TRPV4,False
ENSG00000111203,ITFG2,False
ENSG00000111206,FOXM1,False
ENSG00000111215,PRR4,False
ENSG00000111218,PRMT8,False
ENSG00000111224,PARP11,False
ENSG00000111229,ARPC3,False
ENSG00000111231,GPN3,False
ENSG00000111237,VPS29,False
ENSG00000111245,MYL2,False
ENSG00000111247,RAD51AP1,False
ENSG00000111249,CUX2,False
ENSG00000111252,SH2B3,False
ENSG00000111254,AKAP3,False
ENSG00000111261,MANSC1,False
ENSG00000111262,KCNA1,False
ENSG00000111266,DUSP16,False
ENSG00000111269,CREBL2,False
ENSG00000111271,ACAD10,False
ENSG00000111275,ALDH2,False
ENSG00000111276,CDKN1B,False
ENSG00000111291,GPRC5D,False
ENSG00000111300,NAA25,False
ENSG00000111305,GSG1,False
ENSG00000111319,SCNN1A,False
ENSG00000111321,LTBR,False
ENSG00000111325,OGFOD2,False
ENSG00000111328,CDK2AP1,False
ENSG00000111331,OAS3,False
ENSG00000111335,OAS2,False
ENSG00000111339,ART4,False
ENSG00000111341,MGP,False
ENSG00000111344,RASAL1,False
ENSG00000111348,ARHGDIB,False
ENSG00000111358,GTF2H3,False
ENSG00000111361,EIF2B1,False
ENSG00000111364,DDX55,False
ENSG00000111371,SLC38A1,False
ENSG00000111404,RERGL,False
ENSG00000111412,C12orf49,False
ENSG00000111424,VDR,False
ENSG00000111432,FZD10,False
ENSG00000111445,RFC5,False
ENSG00000111450,STX2,False
ENSG00000111452,GPR133,False
ENSG00000111481,COPZ1,False
ENSG00000111490,TBC1D30,False
ENSG00000111530,CAND1,False
ENSG00000111537,IFNG,False
ENSG00000111540,RAB5B,False
ENSG00000111554,MDM1,False
ENSG00000111581,NUP107,False
ENSG00000111596,CNOT2,False
ENSG00000111602,TIMELESS,False
ENSG00000111605,CPSF6,False
ENSG00000111615,KRR1,False
ENSG00000111639,MRPL51,True
ENSG00000111640,GAPDH,False
